ocel_id;ocel_time
17476_leave_Terminal South_tr4;2023-06-30 09:40:34
17478_leave_Terminal South_fl2;2023-06-30 09:48:40
17479_leave_Terminal South_cr153;2023-06-30 09:48:40
17482_leave_Truck Depot_tr3;2023-06-30 10:18:23
17484_leave_Supplier_tr3;2023-06-30 10:28:33
17487_leave_Loading Bay_vh10;2023-06-30 11:00:00
17488_leave_Supplier Loading Area_tr3;2023-06-30 13:13:31
17489_leave_Supplier Loading Area_cr129;2023-06-30 13:13:31
17492_leave_Loading Bay_fl1;2023-06-30 13:29:14
17494_leave_Terminal North_tr3;2023-06-30 13:29:21
17496_leave_Terminal North_fl1;2023-06-30 13:37:31
17497_leave_Terminal North_cr129;2023-06-30 13:37:31
17500_leave_Truck Depot_tr1;2023-06-30 14:18:28
17502_leave_Supplier_tr1;2023-06-30 14:23:33
17505_leave_Supplier Loading Area_tr1;2023-06-30 16:36:07
17506_leave_Supplier Loading Area_cr140;2023-06-30 16:36:07
17509_leave_Loading Bay_fl3;2023-06-30 16:51:30
17511_leave_Terminal South_tr1;2023-06-30 16:51:45
17513_leave_Truck Depot_tr1;2023-06-30 17:51:06
17514_leave_Terminal South_fl3;2023-06-30 18:10:22
17515_leave_Terminal South_cr140;2023-06-30 18:10:22
17518_leave_Truck Depot_tr6;2023-06-30 20:50:39
17520_leave_Truck Depot_tr3;2023-07-01 00:26:02
17521_leave_Truck Depot_tr2;2023-07-01 01:50:18
17522_leave_Truck Depot_tr4;2023-07-01 09:57:45
17523_leave_Truck Depot_tr5;2023-07-02 00:19:40
17524_leave_Loading Bay_fl3;2023-07-02 18:09:31
17526_leave_Loading Bay_fl2;2023-07-02 18:09:31
17528_leave_Storage_fl1;2023-07-02 18:09:31
17530_leave_Storage_fl1;2023-07-03 07:14:25
17531_leave_Storage_cr105;2023-07-03 07:14:25
17534_leave_Storage_fl2;2023-07-03 07:17:47
17535_leave_Storage_cr100;2023-07-03 07:17:47
17538_leave_Storage_fl3;2023-07-03 07:21:17
17539_leave_Storage_cr128;2023-07-03 07:21:17
17542_leave_Loading Bay_fl1;2023-07-03 07:24:38
17544_leave_Storage_fl1;2023-07-03 07:28:55
17545_leave_Storage_cr136;2023-07-03 07:28:55
17548_leave_Loading Bay_fl2;2023-07-03 07:32:00
17550_leave_Loading Bay_fl1;2023-07-03 07:39:46
17552_leave_Loading Bay_fl3;2023-07-03 07:43:26
17555_leave_Supplier_tr5;2023-07-03 07:45:30
17556_leave_Storage_fl2;2023-07-03 07:46:34
17557_leave_Storage_cr122;2023-07-03 07:46:34
17560_leave_Storage_fl1;2023-07-03 07:48:23
17561_leave_Storage_cr129;2023-07-03 07:48:23
17564_leave_Storage_fl3;2023-07-03 07:48:33
17565_leave_Storage_cr93;2023-07-03 07:48:33
17569_leave_Supplier_tr3;2023-07-03 07:53:24
17570_leave_Loading Bay_fl1;2023-07-03 07:55:35
17572_leave_Loading Bay_fl2;2023-07-03 07:59:48
17575_leave_Supplier_tr6;2023-07-03 08:00:15
17577_leave_Supplier_tr1;2023-07-03 08:10:30
17579_leave_Supplier_tr4;2023-07-03 08:18:53
17581_leave_Supplier_tr2;2023-07-03 08:28:27
17582_leave_Loading Bay_fl3;2023-07-03 08:55:36
17584_leave_Storage_fl1;2023-07-03 08:59:07
17585_leave_Storage_cr134;2023-07-03 08:59:07
17590_leave_Storage_fl2;2023-07-03 09:08:13
17591_leave_Storage_cr135;2023-07-03 09:08:13
17594_leave_Loading Bay_fl2;2023-07-03 09:14:40
17598_leave_Storage_fl2;2023-07-03 09:22:17
17599_leave_Storage_cr104;2023-07-03 09:22:17
17602_leave_Loading Bay_fl2;2023-07-03 09:33:25
17606_leave_Storage_fl2;2023-07-03 09:39:22
17607_leave_Storage_cr107;2023-07-03 09:39:22
17612_leave_Loading Bay_fl2;2023-07-03 09:49:44
17616_leave_Storage_fl2;2023-07-03 09:54:21
17617_leave_Storage_cr94;2023-07-03 09:54:21
17620_leave_Storage_fl3;2023-07-03 09:57:07
17621_leave_Storage_cr112;2023-07-03 09:57:07
17624_leave_Loading Bay_fl2;2023-07-03 09:58:54
17626_leave_Loading Bay_fl3;2023-07-03 09:59:09
17628_leave_Loading Bay_fl1;2023-07-03 10:04:13
17630_leave_Storage_fl1;2023-07-03 10:06:08
17631_leave_Storage_cr91;2023-07-03 10:06:08
17634_leave_Loading Bay_fl1;2023-07-03 10:11:19
17636_leave_Storage_fl1;2023-07-03 10:15:44
17637_leave_Storage_cr124;2023-07-03 10:15:44
17640_leave_Loading Bay_fl1;2023-07-03 10:25:19
17642_leave_Storage_fl1;2023-07-03 10:29:42
17643_leave_Storage_cr137;2023-07-03 10:29:42
17646_leave_Loading Bay_fl1;2023-07-03 10:31:12
17648_leave_Storage_fl1;2023-07-03 10:36:03
17649_leave_Storage_cr108;2023-07-03 10:36:03
17652_leave_Loading Bay_fl1;2023-07-03 10:38:54
17654_leave_Storage_fl1;2023-07-03 10:46:01
17655_leave_Storage_cr106;2023-07-03 10:46:01
17658_leave_Loading Bay_fl1;2023-07-03 10:52:13
17660_leave_Storage_fl1;2023-07-03 10:55:35
17661_leave_Storage_cr103;2023-07-03 10:55:35
17666_leave_Storage_fl3;2023-07-03 11:00:30
17667_leave_Storage_cr121;2023-07-03 11:00:30
17670_leave_Storage_fl2;2023-07-03 11:00:44
17671_leave_Storage_cr95;2023-07-03 11:00:44
17674_leave_Supplier Loading Area_tr2;2023-07-03 14:58:38
17675_leave_Supplier Loading Area_cr167;2023-07-03 14:58:38
17676_leave_Supplier Loading Area_tr5;2023-07-03 15:35:21
17677_leave_Supplier Loading Area_cr144;2023-07-03 15:35:21
17678_leave_Supplier Loading Area_tr3;2023-07-03 15:45:11
17679_leave_Supplier Loading Area_cr157;2023-07-03 15:45:11
17682_leave_Loading Bay_fl1;2023-07-03 15:51:21
17684_leave_Terminal North_tr5;2023-07-03 15:51:25
17686_leave_Truck Depot_tr5;2023-07-03 15:51:25
17688_leave_Supplier_tr5;2023-07-03 15:59:17
17689_leave_Supplier Loading Area_tr1;2023-07-03 15:59:23
17690_leave_Supplier Loading Area_cr117;2023-07-03 15:59:23
17693_leave_Loading Bay_fl2;2023-07-03 16:13:13
17695_leave_Terminal South_tr2;2023-07-03 16:13:18
17697_leave_Truck Depot_tr2;2023-07-03 16:13:18
17699_leave_Supplier_tr2;2023-07-03 16:19:57
17700_leave_Terminal South_fl2;2023-07-03 16:27:23
17701_leave_Terminal South_cr167;2023-07-03 16:27:23
17706_leave_Loading Bay_fl3;2023-07-03 16:46:42
17708_leave_Terminal North_tr3;2023-07-03 16:46:47
17710_leave_Truck Depot_tr3;2023-07-03 16:46:47
17711_leave_Terminal North_fl3;2023-07-03 16:53:37
17712_leave_Terminal North_cr157;2023-07-03 16:53:37
17715_leave_Terminal North_fl1;2023-07-03 16:55:08
17716_leave_Terminal North_cr144;2023-07-03 16:55:08
17721_leave_Storage_fl3;2023-07-03 17:18:19
17723_leave_Terminal North_tr1;2023-07-03 17:18:27
17729_leave_Terminal North_fl3;2023-07-03 17:56:05
17730_leave_Terminal North_cr117;2023-07-03 17:56:05
17734_leave_Supplier_tr3;2023-07-03 18:04:31
17735_leave_Truck Depot_tr1;2023-07-03 22:12:13
17737_leave_Supplier_tr1;2023-07-04 07:37:08
17740_leave_Supplier Loading Area_tr4;2023-07-04 07:54:37
17741_leave_Supplier Loading Area_cr168;2023-07-04 07:54:37
17742_leave_Supplier Loading Area_tr6;2023-07-04 08:54:22
17743_leave_Supplier Loading Area_cr162;2023-07-04 08:54:22
17748_leave_Loading Bay_fl2;2023-07-04 10:05:23
17750_leave_Terminal South_tr6;2023-07-04 10:05:25
17752_leave_Truck Depot_tr6;2023-07-04 10:05:25
17753_leave_Terminal South_fl2;2023-07-04 10:12:53
17754_leave_Terminal South_cr162;2023-07-04 10:12:53
17759_leave_Storage_fl1;2023-07-04 10:19:18
17761_leave_Terminal North_tr4;2023-07-04 10:19:27
17763_leave_Truck Depot_tr4;2023-07-04 10:19:27
17765_leave_Supplier_tr6;2023-07-04 10:25:30
17766_leave_Terminal North_fl1;2023-07-04 10:28:47
17767_leave_Terminal North_cr168;2023-07-04 10:28:47
17771_leave_Supplier_tr4;2023-07-04 10:31:51
17775_leave_Loading Bay_vh11;2023-07-04 11:00:00
17778_leave_Supplier Loading Area_tr2;2023-07-04 14:18:59
17779_leave_Supplier Loading Area_cr152;2023-07-04 14:18:59
17780_leave_Supplier Loading Area_tr5;2023-07-04 14:25:35
17781_leave_Supplier Loading Area_cr163;2023-07-04 14:25:35
17782_leave_Supplier Loading Area_tr4;2023-07-04 14:26:25
17783_leave_Supplier Loading Area_cr171;2023-07-04 14:26:25
17784_leave_Supplier Loading Area_tr3;2023-07-04 14:38:50
17785_leave_Supplier Loading Area_cr158;2023-07-04 14:38:50
17788_leave_Storage_fl3;2023-07-04 14:40:48
17790_leave_Terminal North_tr4;2023-07-04 14:40:51
17792_leave_Truck Depot_tr4;2023-07-04 14:40:51
17793_leave_Supplier Loading Area_tr1;2023-07-04 14:40:57
17794_leave_Supplier Loading Area_cr173;2023-07-04 14:40:57
17795_leave_Supplier Loading Area_tr6;2023-07-04 14:42:10
17796_leave_Supplier Loading Area_cr182;2023-07-04 14:42:10
17797_leave_Terminal North_fl3;2023-07-04 14:45:52
17798_leave_Terminal North_cr171;2023-07-04 14:45:52
17802_leave_Supplier_tr4;2023-07-04 14:54:44
17805_leave_Storage_fl1;2023-07-04 14:56:12
17807_leave_Terminal North_tr6;2023-07-04 14:56:25
17809_leave_Truck Depot_tr6;2023-07-04 14:56:25
17812_leave_Storage_fl3;2023-07-04 15:35:35
17814_leave_Terminal North_tr2;2023-07-04 15:35:43
17816_leave_Truck Depot_tr2;2023-07-04 15:35:43
17817_leave_Terminal North_fl3;2023-07-04 15:38:22
17818_leave_Terminal North_cr152;2023-07-04 15:38:22
17823_leave_Storage_fl3;2023-07-04 15:48:16
17825_leave_Terminal North_tr5;2023-07-04 15:48:19
17827_leave_Truck Depot_tr5;2023-07-04 15:48:19
17829_leave_Supplier_tr2;2023-07-04 15:48:44
17830_leave_Terminal North_fl3;2023-07-04 15:56:26
17831_leave_Terminal North_cr163;2023-07-04 15:56:26
17835_leave_Supplier_tr5;2023-07-04 15:57:13
17837_leave_Supplier_tr6;2023-07-04 15:59:15
17838_leave_Terminal North_fl1;2023-07-04 15:59:32
17839_leave_Terminal North_cr182;2023-07-04 15:59:32
17844_leave_Loading Bay_fl2;2023-07-04 16:14:38
17846_leave_Terminal South_tr3;2023-07-04 16:14:53
17848_leave_Truck Depot_tr3;2023-07-04 16:14:53
17853_leave_Storage_fl3;2023-07-04 16:19:13
17855_leave_Terminal North_tr1;2023-07-04 16:19:16
17858_leave_Supplier_tr3;2023-07-04 16:22:40
17859_leave_Terminal South_fl2;2023-07-04 16:24:39
17860_leave_Terminal South_cr158;2023-07-04 16:24:39
17863_leave_Terminal North_fl3;2023-07-04 16:27:04
17864_leave_Terminal North_cr173;2023-07-04 16:27:04
17875_leave_Truck Depot_tr1;2023-07-04 22:11:44
17877_leave_Supplier_tr1;2023-07-05 07:31:30
17880_leave_Supplier Loading Area_tr5;2023-07-05 13:09:46
17881_leave_Supplier Loading Area_cr183;2023-07-05 13:09:46
17882_leave_Supplier Loading Area_tr4;2023-07-05 13:38:50
17883_leave_Supplier Loading Area_cr166;2023-07-05 13:38:50
17884_leave_Supplier Loading Area_tr3;2023-07-05 13:53:39
17885_leave_Supplier Loading Area_cr184;2023-07-05 13:53:39
17888_leave_Loading Bay_fl2;2023-07-05 14:27:12
17890_leave_Terminal South_tr5;2023-07-05 14:27:14
17892_leave_Truck Depot_tr5;2023-07-05 14:27:14
17893_leave_Terminal South_fl2;2023-07-05 14:31:23
17894_leave_Terminal South_cr183;2023-07-05 14:31:23
17898_leave_Supplier_tr5;2023-07-05 14:43:50
17901_leave_Storage_fl3;2023-07-05 15:02:23
17903_leave_Terminal North_tr3;2023-07-05 15:02:27
17905_leave_Supplier Loading Area_tr6;2023-07-05 15:10:44
17906_leave_Supplier Loading Area_cr170;2023-07-05 15:10:44
17907_leave_Terminal North_fl3;2023-07-05 15:11:08
17908_leave_Terminal North_cr184;2023-07-05 15:11:08
17913_leave_Storage_fl1;2023-07-05 15:19:06
17915_leave_Terminal North_tr4;2023-07-05 15:19:13
17917_leave_Supplier Loading Area_tr1;2023-07-05 15:20:22
17918_leave_Supplier Loading Area_cr178;2023-07-05 15:20:22
17919_leave_Terminal North_fl1;2023-07-05 15:23:25
17920_leave_Terminal North_cr166;2023-07-05 15:23:25
17923_leave_Supplier Loading Area_tr2;2023-07-05 15:29:34
17924_leave_Supplier Loading Area_cr185;2023-07-05 15:29:34
17927_leave_Storage_fl3;2023-07-05 15:43:53
17929_leave_Terminal North_tr2;2023-07-05 15:44:02
17931_leave_Terminal North_fl3;2023-07-05 15:48:41
17932_leave_Terminal North_cr185;2023-07-05 15:48:41
17939_leave_Storage_fl1;2023-07-05 16:20:51
17941_leave_Terminal North_tr6;2023-07-05 16:21:00
17943_leave_Terminal North_fl1;2023-07-05 16:25:46
17944_leave_Terminal North_cr170;2023-07-05 16:25:46
17949_leave_Storage_fl3;2023-07-05 16:42:30
17951_leave_Terminal North_tr1;2023-07-05 16:42:39
17953_leave_Terminal North_fl3;2023-07-05 16:54:13
17954_leave_Terminal North_cr178;2023-07-05 16:54:13
17957_leave_Supplier Loading Area_tr5;2023-07-05 17:20:33
17958_leave_Supplier Loading Area_cr165;2023-07-05 17:20:33
17961_leave_Storage_fl1;2023-07-05 18:40:50
17963_leave_Terminal North_tr5;2023-07-05 18:43:10
17965_leave_Truck Depot_tr1;2023-07-05 20:10:05
17966_leave_Truck Depot_tr3;2023-07-05 20:12:45
17967_leave_Truck Depot_tr2;2023-07-05 23:25:05
17968_leave_Storage_fl3;2023-07-06 00:45:19
17970_leave_Loading Bay_fl2;2023-07-06 00:45:19
17972_leave_Truck Depot_tr6;2023-07-06 01:38:32
17973_leave_Truck Depot_tr4;2023-07-06 02:25:36
17974_leave_Truck Depot_tr5;2023-07-06 07:00:01
17976_leave_Supplier_tr3;2023-07-06 07:23:33
17978_leave_Supplier_tr5;2023-07-06 07:27:26
17980_leave_Supplier_tr4;2023-07-06 07:34:51
17982_leave_Supplier_tr1;2023-07-06 07:47:28
17983_leave_Storage_fl3;2023-07-06 07:49:15
17984_leave_Storage_cr116;2023-07-06 07:49:15
17987_leave_Loading Bay_fl3;2023-07-06 07:51:57
17989_leave_Terminal North_fl1;2023-07-06 07:54:50
17990_leave_Terminal North_cr165;2023-07-06 07:54:50
17993_leave_Storage_fl1;2023-07-06 07:54:50
17995_leave_Storage_fl2;2023-07-06 07:55:04
17996_leave_Storage_cr86;2023-07-06 07:55:04
17999_leave_Storage_fl3;2023-07-06 07:57:32
18000_leave_Storage_cr173;2023-07-06 07:57:32
18004_leave_Supplier_tr6;2023-07-06 08:02:33
18006_leave_Supplier_tr2;2023-07-06 08:04:52
18011_leave_Storage_fl1;2023-07-06 08:56:37
18012_leave_Storage_cr85;2023-07-06 08:56:37
18017_leave_Loading Bay_fl3;2023-07-06 09:01:46
18019_leave_Storage_fl3;2023-07-06 09:04:55
18020_leave_Storage_cr132;2023-07-06 09:04:55
18027_leave_Loading Bay_fl2;2023-07-06 09:07:53
18029_leave_Loading Bay_fl3;2023-07-06 09:09:47
18031_leave_Storage_fl2;2023-07-06 09:10:38
18032_leave_Storage_cr184;2023-07-06 09:10:38
18035_leave_Loading Bay_fl2;2023-07-06 09:11:25
18037_leave_Storage_fl2;2023-07-06 09:14:21
18038_leave_Storage_cr110;2023-07-06 09:14:21
18041_leave_Storage_fl3;2023-07-06 09:15:42
18042_leave_Storage_cr182;2023-07-06 09:15:42
18045_leave_Loading Bay_fl2;2023-07-06 09:16:27
18047_leave_Loading Bay_fl3;2023-07-06 09:17:17
18049_leave_Storage_fl2;2023-07-06 09:18:22
18050_leave_Storage_cr170;2023-07-06 09:18:22
18053_leave_Storage_fl3;2023-07-06 09:19:05
18054_leave_Storage_cr152;2023-07-06 09:19:05
18057_leave_Loading Bay_fl3;2023-07-06 09:20:22
18059_leave_Storage_fl3;2023-07-06 09:26:25
18060_leave_Storage_cr171;2023-07-06 09:26:25
18063_leave_Loading Bay_fl2;2023-07-06 09:28:18
18065_leave_Loading Bay_fl3;2023-07-06 09:28:58
18067_leave_Storage_fl3;2023-07-06 09:31:26
18068_leave_Storage_cr118;2023-07-06 09:31:26
18071_leave_Storage_fl2;2023-07-06 09:32:05
18072_leave_Storage_cr185;2023-07-06 09:32:05
18077_leave_Loading Bay_fl3;2023-07-06 09:34:29
18079_leave_Loading Bay_fl2;2023-07-06 09:34:59
18081_leave_Storage_fl3;2023-07-06 09:37:43
18082_leave_Storage_cr131;2023-07-06 09:37:43
18085_leave_Storage_fl2;2023-07-06 09:39:35
18086_leave_Storage_cr115;2023-07-06 09:39:35
18089_leave_Loading Bay_fl3;2023-07-06 09:43:06
18091_leave_Storage_fl3;2023-07-06 09:47:25
18092_leave_Storage_cr117;2023-07-06 09:47:25
18095_leave_Supplier Loading Area_tr3;2023-07-06 10:39:15
18096_leave_Supplier Loading Area_cr193;2023-07-06 10:39:15
18097_leave_Supplier Loading Area_tr2;2023-07-06 10:49:19
18098_leave_Supplier Loading Area_cr187;2023-07-06 10:49:19
18101_leave_Loading Bay_fl2;2023-07-06 10:53:50
18103_leave_Terminal North_tr3;2023-07-06 10:53:53
18107_leave_Loading Bay_fl3;2023-07-06 11:53:07
18109_leave_Terminal North_tr2;2023-07-06 11:53:14
18111_leave_Terminal North_fl2;2023-07-06 12:00:31
18112_leave_Terminal North_cr193;2023-07-06 12:00:31
18115_leave_Supplier Loading Area_tr1;2023-07-06 13:06:55
18116_leave_Supplier Loading Area_cr175;2023-07-06 13:06:55
18117_leave_Supplier Loading Area_tr6;2023-07-06 13:21:42
18118_leave_Supplier Loading Area_cr181;2023-07-06 13:21:42
18119_leave_Supplier Loading Area_tr4;2023-07-06 13:29:21
18120_leave_Supplier Loading Area_cr195;2023-07-06 13:29:21
18121_leave_Supplier Loading Area_tr5;2023-07-06 13:30:13
18122_leave_Supplier Loading Area_cr194;2023-07-06 13:30:13
18125_leave_Storage_fl2;2023-07-06 13:47:40
18127_leave_Terminal North_tr5;2023-07-06 13:47:55
18129_leave_Terminal North_fl2;2023-07-06 13:52:48
18130_leave_Terminal North_cr194;2023-07-06 13:52:48
18133_leave_Terminal North_fl3;2023-07-06 14:01:53
18134_leave_Terminal North_cr187;2023-07-06 14:01:53
18137_leave_Truck Depot_tr2;2023-07-06 14:03:27
18139_leave_Supplier_tr2;2023-07-06 14:09:37
18142_leave_Loading Bay_fl1;2023-07-06 14:22:33
18144_leave_Terminal South_tr1;2023-07-06 14:22:44
18146_leave_Terminal South_fl1;2023-07-06 14:33:15
18147_leave_Terminal South_cr175;2023-07-06 14:33:15
18154_leave_Loading Bay_fl1;2023-07-06 14:48:27
18156_leave_Terminal South_tr6;2023-07-06 14:48:32
18158_leave_Terminal South_fl1;2023-07-06 14:51:20
18159_leave_Terminal South_cr181;2023-07-06 14:51:20
18164_leave_Storage_fl3;2023-07-06 15:02:09
18166_leave_Terminal North_tr4;2023-07-06 15:02:16
18168_leave_Terminal North_fl3;2023-07-06 15:04:49
18169_leave_Terminal North_cr195;2023-07-06 15:04:49
18172_leave_Supplier Loading Area_tr2;2023-07-06 16:01:24
18173_leave_Supplier Loading Area_cr196;2023-07-06 16:01:24
18176_leave_Loading Bay_fl1;2023-07-06 16:18:41
18178_leave_Terminal South_tr2;2023-07-06 16:18:54
18180_leave_Terminal South_fl1;2023-07-06 16:23:04
18181_leave_Terminal South_cr196;2023-07-06 16:23:04
18184_leave_Truck Depot_tr5;2023-07-06 17:39:48
18186_leave_Supplier_tr5;2023-07-06 18:47:59
18187_leave_Truck Depot_tr2;2023-07-06 19:19:37
18188_leave_Truck Depot_tr1;2023-07-07 04:23:14
18189_leave_Truck Depot_tr3;2023-07-07 05:55:45
18191_leave_Supplier_tr2;2023-07-07 07:34:22
18193_leave_Supplier_tr1;2023-07-07 07:40:25
18195_leave_Supplier_tr3;2023-07-07 08:13:19
18198_leave_Truck Depot_tr6;2023-07-07 09:04:59
18200_leave_Supplier_tr6;2023-07-07 09:18:16
18209_leave_Supplier Loading Area_tr5;2023-07-07 10:05:15
18210_leave_Supplier Loading Area_cr169;2023-07-07 10:05:15
18211_leave_Loading Bay_vh12;2023-07-07 11:00:00
18214_leave_Storage_fl2;2023-07-07 11:21:37
18216_leave_Terminal North_tr5;2023-07-07 11:21:42
18218_leave_Terminal North_fl2;2023-07-07 11:30:30
18219_leave_Terminal North_cr169;2023-07-07 11:30:30
18222_leave_Supplier Loading Area_tr6;2023-07-07 13:57:58
18223_leave_Supplier Loading Area_cr160;2023-07-07 13:57:58
18224_leave_Supplier Loading Area_tr1;2023-07-07 14:05:06
18225_leave_Supplier Loading Area_cr179;2023-07-07 14:05:06
18226_leave_Supplier Loading Area_tr2;2023-07-07 14:12:42
18227_leave_Supplier Loading Area_cr192;2023-07-07 14:12:42
18228_leave_Supplier Loading Area_tr3;2023-07-07 14:21:19
18229_leave_Supplier Loading Area_cr180;2023-07-07 14:21:19
18232_leave_Storage_fl3;2023-07-07 14:23:29
18234_leave_Terminal North_tr1;2023-07-07 14:23:33
18236_leave_Terminal North_fl3;2023-07-07 14:28:09
18237_leave_Terminal North_cr179;2023-07-07 14:28:09
18242_leave_Storage_fl2;2023-07-07 14:39:08
18244_leave_Terminal North_tr3;2023-07-07 14:39:16
18246_leave_Terminal North_fl2;2023-07-07 14:43:39
18247_leave_Terminal North_cr180;2023-07-07 14:43:39
18252_leave_Storage_fl3;2023-07-07 15:13:35
18254_leave_Terminal North_tr6;2023-07-07 15:13:46
18256_leave_Terminal North_fl3;2023-07-07 15:23:05
18257_leave_Terminal North_cr160;2023-07-07 15:23:05
18262_leave_Storage_fl2;2023-07-07 15:36:25
18264_leave_Terminal North_tr2;2023-07-07 15:36:33
18266_leave_Terminal North_fl2;2023-07-07 15:43:16
18267_leave_Terminal North_cr192;2023-07-07 15:43:16
18270_leave_Truck Depot_tr2;2023-07-07 17:36:11
18271_leave_Truck Depot_tr3;2023-07-07 22:34:46
18273_leave_Truck Depot_tr6;2023-07-07 23:44:22
18274_leave_Truck Depot_tr5;2023-07-08 00:12:44
18275_leave_Truck Depot_tr4;2023-07-08 12:39:57
18276_leave_Truck Depot_tr1;2023-07-08 13:23:04
18277_leave_Storage_fl3;2023-07-09 21:14:08
18278_leave_Storage_fl2;2023-07-09 21:14:08
18281_leave_Loading Bay_fl1;2023-07-09 21:14:08
18283_leave_Storage_fl2;2023-07-10 07:24:11
18284_leave_Storage_cr141;2023-07-10 07:24:11
18287_leave_Storage_fl3;2023-07-10 07:26:19
18288_leave_Storage_cr145;2023-07-10 07:26:19
18291_leave_Storage_fl1;2023-07-10 07:28:06
18292_leave_Storage_cr157;2023-07-10 07:28:06
18295_leave_Loading Bay_fl2;2023-07-10 07:30:32
18297_leave_Loading Bay_fl1;2023-07-10 07:30:35
18299_leave_Storage_fl2;2023-07-10 07:34:26
18300_leave_Storage_cr144;2023-07-10 07:34:26
18304_leave_Supplier_tr5;2023-07-10 07:34:28
18305_leave_Loading Bay_fl3;2023-07-10 07:35:53
18307_leave_Storage_fl1;2023-07-10 07:36:46
18308_leave_Storage_cr187;2023-07-10 07:36:46
18311_leave_Storage_fl3;2023-07-10 07:40:40
18312_leave_Storage_cr159;2023-07-10 07:40:40
18315_leave_Loading Bay_fl2;2023-07-10 07:42:18
18317_leave_Loading Bay_fl1;2023-07-10 07:43:12
18319_leave_Storage_fl2;2023-07-10 07:47:05
18320_leave_Storage_cr160;2023-07-10 07:47:05
18324_leave_Supplier_tr2;2023-07-10 07:48:14
18325_leave_Storage_fl1;2023-07-10 07:51:49
18326_leave_Storage_cr142;2023-07-10 07:51:49
18330_leave_Supplier_tr1;2023-07-10 07:53:52
18332_leave_Supplier_tr3;2023-07-10 07:58:49
18334_leave_Supplier_tr4;2023-07-10 08:02:39
18336_leave_Supplier_tr6;2023-07-10 08:23:03
18349_leave_Supplier Loading Area_tr1;2023-07-10 11:11:39
18350_leave_Supplier Loading Area_cr198;2023-07-10 11:11:39
18353_leave_Loading Bay_fl3;2023-07-10 11:27:54
18355_leave_Terminal North_tr1;2023-07-10 11:28:00
18357_leave_Truck Depot_tr1;2023-07-10 11:28:00
18358_leave_Terminal North_fl3;2023-07-10 11:33:03
18359_leave_Terminal North_cr198;2023-07-10 11:33:03
18363_leave_Supplier_tr1;2023-07-10 11:44:15
18366_leave_Supplier Loading Area_tr2;2023-07-10 16:57:26
18367_leave_Supplier Loading Area_cr190;2023-07-10 16:57:26
18368_leave_Supplier Loading Area_tr3;2023-07-10 17:25:57
18369_leave_Supplier Loading Area_cr186;2023-07-10 17:25:57
18370_leave_Supplier Loading Area_tr4;2023-07-10 17:35:44
18371_leave_Supplier Loading Area_cr205;2023-07-10 17:35:44
18374_leave_Storage_fl3;2023-07-10 18:43:30
18376_leave_Terminal North_tr2;2023-07-10 18:45:04
18378_leave_Truck Depot_tr2;2023-07-10 18:45:04
18379_leave_Supplier Loading Area_tr6;2023-07-10 19:17:33
18380_leave_Supplier Loading Area_cr156;2023-07-10 19:17:33
18381_leave_Supplier Loading Area_tr5;2023-07-10 19:23:06
18382_leave_Supplier Loading Area_cr155;2023-07-10 19:23:06
18383_leave_Supplier Loading Area_tr1;2023-07-11 07:34:27
18384_leave_Supplier Loading Area_cr188;2023-07-11 07:34:27
18387_leave_Loading Bay_fl1;2023-07-11 07:40:48
18389_leave_Terminal South_tr4;2023-07-11 07:40:59
18391_leave_Truck Depot_tr4;2023-07-11 07:40:59
18394_leave_Loading Bay_fl2;2023-07-11 07:50:21
18396_leave_Terminal North_tr5;2023-07-11 07:50:26
18398_leave_Truck Depot_tr5;2023-07-11 07:50:26
18399_leave_Terminal South_fl1;2023-07-11 07:50:27
18400_leave_Terminal South_cr205;2023-07-11 07:50:27
18403_leave_Terminal North_fl3;2023-07-11 07:55:58
18404_leave_Terminal North_cr190;2023-07-11 07:55:58
18408_leave_Supplier_tr2;2023-07-11 08:00:20
18411_leave_Storage_fl3;2023-07-11 08:49:49
18413_leave_Terminal South_tr3;2023-07-11 08:50:14
18415_leave_Truck Depot_tr3;2023-07-11 08:50:14
18417_leave_Supplier_tr4;2023-07-11 08:52:57
18421_leave_Supplier_tr5;2023-07-11 09:09:26
18424_leave_Loading Bay_fl1;2023-07-11 09:10:48
18426_leave_Terminal South_tr6;2023-07-11 09:10:51
18428_leave_Truck Depot_tr6;2023-07-11 09:10:51
18430_leave_Supplier_tr6;2023-07-11 09:15:32
18431_leave_Terminal South_fl1;2023-07-11 09:23:52
18432_leave_Terminal South_cr156;2023-07-11 09:23:52
18441_leave_Loading Bay_fl1;2023-07-11 09:48:54
18443_leave_Terminal North_tr1;2023-07-11 09:48:58
18445_leave_Truck Depot_tr1;2023-07-11 09:48:58
18447_leave_Supplier_tr3;2023-07-11 09:52:40
18448_leave_Terminal North_fl1;2023-07-11 09:59:32
18449_leave_Terminal North_cr188;2023-07-11 09:59:32
18452_leave_Terminal North_fl2;2023-07-11 10:00:16
18453_leave_Terminal North_cr155;2023-07-11 10:00:16
18456_leave_Terminal South_fl3;2023-07-11 10:05:32
18457_leave_Terminal South_cr186;2023-07-11 10:05:32
18463_leave_Supplier_tr1;2023-07-11 10:49:53
18465_leave_Loading Bay_vh13;2023-07-11 11:00:00
18470_leave_Supplier Loading Area_tr5;2023-07-11 14:29:23
18471_leave_Supplier Loading Area_cr199;2023-07-11 14:29:23
